,ST,clpA,clpX,nifS,pepX,pyrG,recG,rplB,uvrA,New/Existing
248,249,clpA_51,clpX_24,nifS_298,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_29,New
249,250,clpA_51,clpX_24,nifS_298,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_288,New
250,251,clpA_51,clpX_24,nifS_298,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_28,New
251,252,clpA_51,clpX_24,nifS_298,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_29,New
252,253,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_288,New
253,254,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_28,New
254,255,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_29,New
255,256,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_288,New
256,257,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_28,New
257,258,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_29,New
258,259,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_288,New
259,260,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_28,New
260,261,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_29,New
261,262,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_288,New
262,263,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_28,New
263,264,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_29,New
264,265,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_288,New
265,266,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_28,New
266,267,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_29,New
267,268,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_288,New
268,269,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_28,New
269,270,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_29,New
270,271,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_288,New
271,272,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_28,New
272,273,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_29,New
273,274,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_288,New
274,275,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_28,New
275,276,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_29,New
276,277,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_288,New
277,278,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_28,New
278,279,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_29,New
279,280,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_288,New
280,281,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_28,New
281,282,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_29,New
282,283,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_288,New
283,284,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_28,New
284,285,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_29,New
285,286,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_288,New
286,287,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_28,New
287,288,clpA_51,clpX_24,nifS_298,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_29,New
288,289,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_288,New
289,290,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_28,New
290,291,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_29,New
291,292,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_288,New
292,293,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_28,New
293,294,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_29,Existing
294,295,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_288,New
295,296,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_28,New
296,297,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_29,New
297,298,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_288,New
298,299,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_28,Existing
299,300,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_29,Existing
300,301,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_288,New
301,302,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_28,New
302,303,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_29,New
303,304,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_288,New
304,305,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_28,New
305,306,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_29,New
306,307,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_288,New
307,308,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_28,New
308,309,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_29,New
309,310,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_288,New
310,311,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_28,New
311,312,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_29,New
312,313,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_288,New
313,314,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_28,New
314,315,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_29,New
315,316,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_288,New
316,317,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_28,New
317,318,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_29,New
318,319,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_288,New
319,320,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_28,New
320,321,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_29,New
321,322,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_288,New
322,323,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_28,New
323,324,clpA_51,clpX_24,nifS_23,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_29,New
324,325,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_288,New
325,326,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_28,New
326,327,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_29,New
327,328,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_288,New
328,329,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_28,New
329,330,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_29,New
330,331,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_288,New
331,332,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_28,New
332,333,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_29,New
333,334,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_288,New
334,335,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_28,New
335,336,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_29,New
336,337,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_288,New
337,338,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_28,New
338,339,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_29,New
339,340,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_288,New
340,341,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_28,New
341,342,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_29,New
342,343,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_288,New
343,344,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_28,New
344,345,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_29,New
345,346,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_288,New
346,347,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_28,New
347,348,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_29,New
348,349,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_288,New
349,350,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_28,New
350,351,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_29,New
351,352,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_288,New
352,353,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_28,New
353,354,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_29,New
354,355,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_288,New
355,356,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_28,New
356,357,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_29,New
357,358,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_288,New
358,359,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_28,New
359,360,clpA_51,clpX_24,nifS_23,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_29,New
360,361,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_288,New
361,362,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_28,New
362,363,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_29,New
363,364,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_288,New
364,365,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_28,New
365,366,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_29,New
366,367,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_288,New
367,368,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_28,New
368,369,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_29,New
369,370,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_288,New
370,371,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_28,Existing
371,372,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_29,New
372,373,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_288,New
373,374,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_28,New
374,375,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_29,New
375,376,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_288,New
376,377,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_28,New
377,378,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_29,New
378,379,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_288,New
379,380,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_28,New
380,381,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_29,New
381,382,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_288,New
382,383,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_28,New
383,384,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_29,New
384,385,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_288,New
385,386,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_28,New
386,387,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_29,New
387,388,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_288,New
388,389,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_28,New
389,390,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_29,New
390,391,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_288,New
391,392,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_28,New
392,393,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_29,New
393,394,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_288,New
394,395,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_28,New
395,396,clpA_51,clpX_24,nifS_24,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_29,New
396,397,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_288,New
397,398,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_28,New
398,399,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_29,New
399,400,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_288,New
400,401,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_28,New
401,402,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_29,New
402,403,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_288,New
403,404,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_28,New
404,405,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_29,New
405,406,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_288,New
406,407,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_28,New
407,408,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_29,New
408,409,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_288,New
409,410,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_28,New
410,411,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_29,New
411,412,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_288,New
412,413,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_28,New
413,414,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_29,New
414,415,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_288,New
415,416,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_28,New
416,417,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_29,New
417,418,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_288,New
418,419,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_28,New
419,420,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_29,New
420,421,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_288,New
421,422,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_28,New
422,423,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_29,New
423,424,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_288,New
424,425,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_28,New
425,426,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_29,New
426,427,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_288,New
427,428,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_28,New
428,429,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_29,New
429,430,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_288,New
430,431,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_28,New
431,432,clpA_51,clpX_24,nifS_24,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_29,New
432,433,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_288,New
433,434,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_28,New
434,435,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_29,New
435,436,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_288,New
436,437,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_28,New
437,438,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_29,New
438,439,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_288,New
439,440,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_28,New
440,441,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_29,New
441,442,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_288,New
442,443,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_28,New
443,444,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_29,New
444,445,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_288,New
445,446,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_28,New
446,447,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_29,New
447,448,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_288,New
448,449,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_28,New
449,450,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_29,New
450,451,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_288,New
451,452,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_28,New
452,453,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_29,New
453,454,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_288,New
454,455,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_28,New
455,456,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_29,New
456,457,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_288,New
457,458,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_28,New
458,459,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_29,New
459,460,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_288,New
460,461,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_28,New
461,462,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_29,New
462,463,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_288,New
463,464,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_28,New
464,465,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_29,New
465,466,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_288,New
466,467,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_28,New
467,468,clpA_266,clpX_252,nifS_298,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_29,New
468,469,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_288,New
469,470,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_28,New
470,471,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_29,New
471,472,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_288,New
472,473,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_28,New
473,474,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_29,New
474,475,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_288,New
475,476,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_28,New
476,477,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_29,New
477,478,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_288,New
478,479,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_28,New
479,480,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_29,New
480,481,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_288,New
481,482,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_28,New
482,483,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_29,New
483,484,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_288,New
484,485,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_28,New
485,486,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_29,New
486,487,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_288,New
487,488,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_28,New
488,489,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_29,New
489,490,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_288,New
490,491,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_28,New
491,492,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_29,New
492,493,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_288,New
493,494,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_28,New
494,495,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_29,New
495,496,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_288,New
496,497,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_28,New
497,498,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_29,New
498,499,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_288,New
499,500,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_28,New
500,501,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_29,New
